"","Species","Region","Indicator","category","Year","Value","rank","n_stocks_per_indicator","n_stocks_per_region","norm_rank","total_risk","overall_rank","overall_stocks","stock","label"
"890","American lobster","Georges Bank / Southern New England","com_catch_hist","Social","mean of last 10 years vs historic mean",2.82450274583191,4,34,5,0.111111111111111,11.3415032679739,41,53,"American lobster - Georges Bank / Southern New England","American lobster, 11.34"
"891","American lobster","Georges Bank / Southern New England","revenue_max","Social","2016",576644015.077393,36,36,5,1,11.3415032679739,41,53,"American lobster - Georges Bank / Southern New England","American lobster, 11.34"
"892","American lobster","Georges Bank / Southern New England","revenue_5yr","Social","average of 2014 - 2019 data",576644015.077393,35,35,5,1,11.3415032679739,41,53,"American lobster - Georges Bank / Southern New England","American lobster, 11.34"
"893","American lobster","Georges Bank / Southern New England","revenue_hist","Social","mean of last 10 years vs historic mean",2.12408074251224,6,34,5,0.166666666666667,11.3415032679739,41,53,"American lobster - Georges Bank / Southern New England","American lobster, 11.34"
"894","Jonah crab","Georges Bank / Southern New England","bbmsy","Biological",NA,NA,NA,NA,5,0.5,10.4282913165266,28,53,"Jonah crab - Georges Bank / Southern New England","Jonah crab, 10.43"
"895","Jonah crab","Georges Bank / Southern New England","ffmsy","Social",NA,NA,NA,NA,5,0.5,10.4282913165266,28,53,"Jonah crab - Georges Bank / Southern New England","Jonah crab, 10.43"
"896","Jonah crab","Georges Bank / Southern New England","asmt_catch","Social",NA,NA,NA,NA,5,0.5,10.4282913165266,28,53,"Jonah crab - Georges Bank / Southern New England","Jonah crab, 10.43"
"897","Jonah crab","Georges Bank / Southern New England","recruitment","Biological",NA,NA,NA,NA,5,0.5,10.4282913165266,28,53,"Jonah crab - Georges Bank / Southern New England","Jonah crab, 10.43"
"898","Jonah crab","Georges Bank / Southern New England","abundance","Biological",NA,NA,NA,NA,5,0.5,10.4282913165266,28,53,"Jonah crab - Georges Bank / Southern New England","Jonah crab, 10.43"
"899","Jonah crab","Georges Bank / Southern New England","biomass_fall","Biological","mean of last 10 years vs historic mean",1.30120382856955,32,51,5,0.627450980392157,10.4282913165266,28,53,"Jonah crab - Georges Bank / Southern New England","Jonah crab, 10.43"
"900","Jonah crab","Georges Bank / Southern New England","biomass_spring","Biological","mean of last 10 years vs historic mean",0.237685015374798,51,51,5,1,10.4282913165266,28,53,"Jonah crab - Georges Bank / Southern New England","Jonah crab, 10.43"
"901","Jonah crab","Georges Bank / Southern New England","avg_length_fall","Biological","mean of last 10 years vs historic mean",1.06689523224225,6,51,5,0.117647058823529,10.4282913165266,28,53,"Jonah crab - Georges Bank / Southern New England","Jonah crab, 10.43"
"902","Jonah crab","Georges Bank / Southern New England","avg_length_spring","Biological","mean of last 10 years vs historic mean",0.737818032093893,50,51,5,0.980392156862745,10.4282913165266,28,53,"Jonah crab - Georges Bank / Southern New England","Jonah crab, 10.43"
"903","Jonah crab","Georges Bank / Southern New England","max_length_fall","Biological","mean of last 10 years vs historic mean",1.07327687312203,5,51,5,0.0980392156862745,10.4282913165266,28,53,"Jonah crab - Georges Bank / Southern New England","Jonah crab, 10.43"
"904","Jonah crab","Georges Bank / Southern New England","max_length_spring","Biological","mean of last 10 years vs historic mean",0.68406526439945,51,51,5,1,10.4282913165266,28,53,"Jonah crab - Georges Bank / Southern New England","Jonah crab, 10.43"
"905","Jonah crab","Georges Bank / Southern New England","diet","Biological",NA,NA,NA,NA,5,0.5,10.4282913165266,28,53,"Jonah crab - Georges Bank / Southern New England","Jonah crab, 10.43"
"906","Jonah crab","Georges Bank / Southern New England","rec_catch","Social",NA,NA,NA,NA,5,0.5,10.4282913165266,28,53,"Jonah crab - Georges Bank / Southern New England","Jonah crab, 10.43"
"907","Jonah crab","Georges Bank / Southern New England","com_catch_max","Social","2018",13227380,22,36,5,0.611111111111111,10.4282913165266,28,53,"Jonah crab - Georges Bank / Southern New England","Jonah crab, 10.43"
"908","Jonah crab","Georges Bank / Southern New England","com_catch_5yr","Social","average of 2014 - 2019 data",13227380,30,35,5,0.857142857142857,10.4282913165266,28,53,"Jonah crab - Georges Bank / Southern New England","Jonah crab, 10.43"
"909","Jonah crab","Georges Bank / Southern New England","com_catch_hist","Social","mean of last 10 years vs historic mean",4.51290400107705,2,34,5,0.0555555555555556,10.4282913165266,28,53,"Jonah crab - Georges Bank / Southern New England","Jonah crab, 10.43"
"910","Jonah crab","Georges Bank / Southern New England","revenue_max","Social","2018",12701429.3379647,22,36,5,0.611111111111111,10.4282913165266,28,53,"Jonah crab - Georges Bank / Southern New England","Jonah crab, 10.43"
"911","Jonah crab","Georges Bank / Southern New England","revenue_5yr","Social","average of 2014 - 2019 data",12701429.3379647,32,35,5,0.914285714285714,10.4282913165266,28,53,"Jonah crab - Georges Bank / Southern New England","Jonah crab, 10.43"
"912","Jonah crab","Georges Bank / Southern New England","revenue_hist","Social","mean of last 10 years vs historic mean",5.2511127424487,2,34,5,0.0555555555555556,10.4282913165266,28,53,"Jonah crab - Georges Bank / Southern New England","Jonah crab, 10.43"
"913","Jonah crab","Georges Bank","bbmsy","Biological",NA,NA,NA,NA,6,0.5,10.4871148459384,29,53,"Jonah crab - Georges Bank","Jonah crab, 10.49"
"914","Jonah crab","Georges Bank","ffmsy","Social",NA,NA,NA,NA,6,0.5,10.4871148459384,29,53,"Jonah crab - Georges Bank","Jonah crab, 10.49"
"915","Jonah crab","Georges Bank","asmt_catch","Social",NA,NA,NA,NA,6,0.5,10.4871148459384,29,53,"Jonah crab - Georges Bank","Jonah crab, 10.49"
"916","Jonah crab","Georges Bank","recruitment","Biological",NA,NA,NA,NA,6,0.5,10.4871148459384,29,53,"Jonah crab - Georges Bank","Jonah crab, 10.49"
"917","Jonah crab","Georges Bank","abundance","Biological",NA,NA,NA,NA,6,0.5,10.4871148459384,29,53,"Jonah crab - Georges Bank","Jonah crab, 10.49"
"918","Jonah crab","Georges Bank","biomass_fall","Biological","mean of last 10 years vs historic mean",1.33330092670341,31,51,6,0.607843137254902,10.4871148459384,29,53,"Jonah crab - Georges Bank","Jonah crab, 10.49"
"919","Jonah crab","Georges Bank","biomass_spring","Biological","mean of last 10 years vs historic mean",1.01914602484006,34,51,6,0.666666666666667,10.4871148459384,29,53,"Jonah crab - Georges Bank","Jonah crab, 10.49"
"920","Jonah crab","Georges Bank","avg_length_fall","Biological","mean of last 10 years vs historic mean",0.961691532035744,22,51,6,0.431372549019608,10.4871148459384,29,53,"Jonah crab - Georges Bank","Jonah crab, 10.49"
"921","Jonah crab","Georges Bank","avg_length_spring","Biological","mean of last 10 years vs historic mean",0.776445366736728,47,51,6,0.92156862745098,10.4871148459384,29,53,"Jonah crab - Georges Bank","Jonah crab, 10.49"
"922","Jonah crab","Georges Bank","max_length_fall","Biological","mean of last 10 years vs historic mean",1.00892253178528,18,51,6,0.352941176470588,10.4871148459384,29,53,"Jonah crab - Georges Bank","Jonah crab, 10.49"
"923","Jonah crab","Georges Bank","max_length_spring","Biological","mean of last 10 years vs historic mean",0.834308132002586,46,51,6,0.901960784313726,10.4871148459384,29,53,"Jonah crab - Georges Bank","Jonah crab, 10.49"
"924","Jonah crab","Georges Bank","diet","Biological",NA,NA,NA,NA,6,0.5,10.4871148459384,29,53,"Jonah crab - Georges Bank","Jonah crab, 10.49"
"925","Jonah crab","Georges Bank","rec_catch","Social",NA,NA,NA,NA,6,0.5,10.4871148459384,29,53,"Jonah crab - Georges Bank","Jonah crab, 10.49"
"926","Jonah crab","Georges Bank","com_catch_max","Social","2018",13227380,22,36,6,0.611111111111111,10.4871148459384,29,53,"Jonah crab - Georges Bank","Jonah crab, 10.49"
"927","Jonah crab","Georges Bank","com_catch_5yr","Social","average of 2014 - 2019 data",13227380,30,35,6,0.857142857142857,10.4871148459384,29,53,"Jonah crab - Georges Bank","Jonah crab, 10.49"
"928","Jonah crab","Georges Bank","com_catch_hist","Social","mean of last 10 years vs historic mean",4.51290400107705,2,34,6,0.0555555555555556,10.4871148459384,29,53,"Jonah crab - Georges Bank","Jonah crab, 10.49"
"929","Jonah crab","Georges Bank","revenue_max","Social","2018",12701429.3379647,22,36,6,0.611111111111111,10.4871148459384,29,53,"Jonah crab - Georges Bank","Jonah crab, 10.49"
"930","Jonah crab","Georges Bank","revenue_5yr","Social","average of 2014 - 2019 data",12701429.3379647,32,35,6,0.914285714285714,10.4871148459384,29,53,"Jonah crab - Georges Bank","Jonah crab, 10.49"
"931","Jonah crab","Georges Bank","revenue_hist","Social","mean of last 10 years vs historic mean",5.2511127424487,2,34,6,0.0555555555555556,10.4871148459384,29,53,"Jonah crab - Georges Bank","Jonah crab, 10.49"
"932","Jonah crab","Gulf of Maine","bbmsy","Biological",NA,NA,NA,NA,7,0.5,8.93809523809524,19,53,"Jonah crab - Gulf of Maine","Jonah crab, 8.94"
"933","Jonah crab","Gulf of Maine","ffmsy","Social",NA,NA,NA,NA,7,0.5,8.93809523809524,19,53,"Jonah crab - Gulf of Maine","Jonah crab, 8.94"
"934","Jonah crab","Gulf of Maine","asmt_catch","Social",NA,NA,NA,NA,7,0.5,8.93809523809524,19,53,"Jonah crab - Gulf of Maine","Jonah crab, 8.94"
"935","Jonah crab","Gulf of Maine","recruitment","Biological",NA,NA,NA,NA,7,0.5,8.93809523809524,19,53,"Jonah crab - Gulf of Maine","Jonah crab, 8.94"
"936","Jonah crab","Gulf of Maine","abundance","Biological",NA,NA,NA,NA,7,0.5,8.93809523809524,19,53,"Jonah crab - Gulf of Maine","Jonah crab, 8.94"
"937","Jonah crab","Gulf of Maine","biomass_fall","Biological","mean of last 10 years vs historic mean",1.46590608346537,29,51,7,0.568627450980392,8.93809523809524,19,53,"Jonah crab - Gulf of Maine","Jonah crab, 8.94"
"938","Jonah crab","Gulf of Maine","biomass_spring","Biological","mean of last 10 years vs historic mean",1.73875460749237,18,51,7,0.352941176470588,8.93809523809524,19,53,"Jonah crab - Gulf of Maine","Jonah crab, 8.94"
"939","Jonah crab","Gulf of Maine","avg_length_fall","Biological","mean of last 10 years vs historic mean",1.02398548511714,8,51,7,0.156862745098039,8.93809523809524,19,53,"Jonah crab - Gulf of Maine","Jonah crab, 8.94"
"940","Jonah crab","Gulf of Maine","avg_length_spring","Biological","mean of last 10 years vs historic mean",0.891945710411788,33,51,7,0.647058823529412,8.93809523809524,19,53,"Jonah crab - Gulf of Maine","Jonah crab, 8.94"
"941","Jonah crab","Gulf of Maine","max_length_fall","Biological","mean of last 10 years vs historic mean",1.05289768671308,10,51,7,0.196078431372549,8.93809523809524,19,53,"Jonah crab - Gulf of Maine","Jonah crab, 8.94"
"942","Jonah crab","Gulf of Maine","max_length_spring","Biological","mean of last 10 years vs historic mean",0.979228770346807,21,51,7,0.411764705882353,8.93809523809524,19,53,"Jonah crab - Gulf of Maine","Jonah crab, 8.94"
"943","Jonah crab","Gulf of Maine","diet","Biological",NA,NA,NA,NA,7,0.5,8.93809523809524,19,53,"Jonah crab - Gulf of Maine","Jonah crab, 8.94"
"944","Jonah crab","Gulf of Maine","rec_catch","Social",NA,NA,NA,NA,7,0.5,8.93809523809524,19,53,"Jonah crab - Gulf of Maine","Jonah crab, 8.94"
"945","Jonah crab","Gulf of Maine","com_catch_max","Social","2018",13227380,22,36,7,0.611111111111111,8.93809523809524,19,53,"Jonah crab - Gulf of Maine","Jonah crab, 8.94"
"946","Jonah crab","Gulf of Maine","com_catch_5yr","Social","average of 2014 - 2019 data",13227380,30,35,7,0.857142857142857,8.93809523809524,19,53,"Jonah crab - Gulf of Maine","Jonah crab, 8.94"
"947","Jonah crab","Gulf of Maine","com_catch_hist","Social","mean of last 10 years vs historic mean",4.51290400107705,2,34,7,0.0555555555555556,8.93809523809524,19,53,"Jonah crab - Gulf of Maine","Jonah crab, 8.94"
"948","Jonah crab","Gulf of Maine","revenue_max","Social","2018",12701429.3379647,22,36,7,0.611111111111111,8.93809523809524,19,53,"Jonah crab - Gulf of Maine","Jonah crab, 8.94"
"949","Jonah crab","Gulf of Maine","revenue_5yr","Social","average of 2014 - 2019 data",12701429.3379647,32,35,7,0.914285714285714,8.93809523809524,19,53,"Jonah crab - Gulf of Maine","Jonah crab, 8.94"
"950","Jonah crab","Gulf of Maine","revenue_hist","Social","mean of last 10 years vs historic mean",5.2511127424487,2,34,7,0.0555555555555556,8.93809523809524,19,53,"Jonah crab - Gulf of Maine","Jonah crab, 8.94"
"951","Alewife","Unknown","bbmsy","Biological",NA,NA,NA,NA,3,0.5,8.82853336838157,18,53,"Alewife - Unknown","Alewife, 8.83"
"952","Alewife","Unknown","ffmsy","Social",NA,NA,NA,NA,3,0.5,8.82853336838157,18,53,"Alewife - Unknown","Alewife, 8.83"
"953","Alewife","Unknown","asmt_catch","Social",NA,NA,NA,NA,3,0.5,8.82853336838157,18,53,"Alewife - Unknown","Alewife, 8.83"
"954","Alewife","Unknown","recruitment","Biological",NA,NA,NA,NA,3,0.5,8.82853336838157,18,53,"Alewife - Unknown","Alewife, 8.83"
"955","Alewife","Unknown","abundance","Biological",NA,NA,NA,NA,3,0.5,8.82853336838157,18,53,"Alewife - Unknown","Alewife, 8.83"
"956","Alewife","Unknown","biomass_fall","Biological","mean of last 10 years vs historic mean",2.96168670778463,11,51,3,0.215686274509804,8.82853336838157,18,53,"Alewife - Unknown","Alewife, 8.83"
"957","Alewife","Unknown","biomass_spring","Biological","mean of last 10 years vs historic mean",1.43387707790765,23,51,3,0.450980392156863,8.82853336838157,18,53,"Alewife - Unknown","Alewife, 8.83"
"958","Alewife","Unknown","avg_length_fall","Biological","mean of last 10 years vs historic mean",0.964440816385686,21,51,3,0.411764705882353,8.82853336838157,18,53,"Alewife - Unknown","Alewife, 8.83"
"959","Alewife","Unknown","avg_length_spring","Biological","mean of last 10 years vs historic mean",0.971797397020981,16,51,3,0.313725490196078,8.82853336838157,18,53,"Alewife - Unknown","Alewife, 8.83"
"960","Alewife","Unknown","max_length_fall","Biological","mean of last 10 years vs historic mean",1.00190963101248,23,51,3,0.450980392156863,8.82853336838157,18,53,"Alewife - Unknown","Alewife, 8.83"
"961","Alewife","Unknown","max_length_spring","Biological","mean of last 10 years vs historic mean",0.999395247622477,16,51,3,0.313725490196078,8.82853336838157,18,53,"Alewife - Unknown","Alewife, 8.83"
"962","Alewife","Unknown","diet","Biological","all",10,6,11,3,0.545454545454545,8.82853336838157,18,53,"Alewife - Unknown","Alewife, 8.83"
"963","Alewife","Unknown","rec_catch","Social","average of 2014 - 2019 data",41013,14,31,3,0.451612903225806,8.82853336838157,18,53,"Alewife - Unknown","Alewife, 8.83"
"964","Alewife","Unknown","com_catch_max","Social","1965",36200300,27,36,3,0.75,8.82853336838157,18,53,"Alewife - Unknown","Alewife, 8.83"
"965","Alewife","Unknown","com_catch_5yr","Social","average of 2014 - 2019 data",3673,4,35,3,0.114285714285714,8.82853336838157,18,53,"Alewife - Unknown","Alewife, 8.83"
"966","Alewife","Unknown","com_catch_hist","Social","mean of last 10 years vs historic mean",0.0576635836345161,31,34,3,0.861111111111111,8.82853336838157,18,53,"Alewife - Unknown","Alewife, 8.83"
"967","Alewife","Unknown","revenue_max","Social","1950",4668806.88124675,16,36,3,0.444444444444444,8.82853336838157,18,53,"Alewife - Unknown","Alewife, 8.83"
"968","Alewife","Unknown","revenue_5yr","Social","average of 2014 - 2019 data",18275,6,35,3,0.171428571428571,8.82853336838157,18,53,"Alewife - Unknown","Alewife, 8.83"
"969","Alewife","Unknown","revenue_hist","Social","mean of last 10 years vs historic mean",0.131255132608038,30,34,3,0.833333333333333,8.82853336838157,18,53,"Alewife - Unknown","Alewife, 8.83"
"970","Blueback herring","Unknown","bbmsy","Biological",NA,NA,NA,NA,3,0.5,6.50262902815085,4,53,"Blueback herring - Unknown","Blueback herring, 6.5"
